user;rule_id;goal;user_type;situation;context;context_nl;item;item_nl;label
student2021-04;379;EnergySaving;Generic;GoingOut;"relativeposition-typeofproximity;heating system-state";when I am away from home If the heating system is on,  ;currentweather-wind;if the wind outside is more than 5 km/h and ;0
student2021-04;379;EnergySaving;Generic;GoingOut;"heating system-state;home-heating";If the heating system is on,  turn off the heating system and  ;livingroom-livingroom-greatluminare;turn on the large living room light and ;0
student2021-04;379;EnergySaving;Generic;GoingOut;"relativeposition-typeofproximity;heating system-state;home-heating";when I am away from home If the heating system is on,  turn off the heating system and  ;entrance-alllight;turn on the entrance light;0
student2021-04;379;EnergySaving;Generic;GoingOut;none;none;livingroomlight-state;If the lights are off and;0
student2021-04;379;EnergySaving;Generic;GoingOut;none;none;datetime-daytype;it's a working day, ;0
student2021-04;379;EnergySaving;Generic;GoingOut;none;none;entrance light-state;If the outside lights are off,;0
student2021-04;379;EnergySaving;Generic;GoingOut;none;none;bedroomlight-temperature;the room light is reaching a temperature above 20 degrees, ;0
student2021-05;380;EnergySaving;Generic;Generic;fridge-door;If the refrigerator door remains open, ;livingroom-changelightstate;then turn on the living room lights and;0
student2021-05;380;EnergySaving;Generic;Generic;none;none;livingroomlight-state;and the light in the living room is off, ;0
student2021-05;380;EnergySaving;Generic;Generic;none;none;alerts-alerts;turn on the light strip corridor, ;0
student2021-05;381;Generic;Generic;Night;home-electricity;If the electricity fails between 11pm and 7am (while you sleep),  ;alerts-alerts;turn on the light strip corridor, ;0
student2021-05;381;Generic;Generic;Night;reminders-reminders;"send the voice memo ""attention, the power has gone out"" and  ";cognitive-emotionalstate;When  Test-user emotional state becomes  sad;0
student2021-05;381;Generic;Generic;Night;"home-electricity;reminders-reminders";"If the electricity fails between 11pm and 7am (while you sleep),  send the voice memo ""attention, the power has gone out"" and  ";test-user-bodytemperature;When the body temperature is greater than 38 and ;0
student2021-05;381;Generic;Generic;Night;none;none;livingroom-biorhythmlight;start the light biorhythm and ;0
student2021-05;381;Generic;Generic;Night;none;none;currentweather-wind;if the wind outside is more than 5 km/h and ;0
student2021-05;381;Generic;Generic;Night;none;none;devices-tv;turn on the TV;0
student2021-05;382;Generic;Generic;Generic;relativeposition-typeofproximity;if the user is out of the house ;garden-smokesensor;If the smoke sensor in the garden is not turned on, ;0
student2021-05;382;Generic;Generic;Generic;kitchen-smokesensor;When the fire sensor is activated  ;cognitive-lastconnectiontime;if  Test-user last connection time is    more then  48 hours;0
student2021-05;382;Generic;Generic;Generic;"relativeposition-typeofproximity;kitchen-smokesensor";if the user is out of the house When the fire sensor is activated  ;timeinsidearoom-timeinsidebedroom;If you stay in the bedroom for more than 10 hours and ;0
student2021-05;382;Generic;Generic;Generic;none;none;livingroom-livingroom-greatluminare;turn on the large living room light and ;0
student2021-05;382;Generic;Generic;Generic;none;none;entrance-motion;when the front door is open and ;0
student2021-05;382;Generic;Generic;Generic;none;none;entrance-lightlevel;when there is daylight at the entrance and ;0
student2021-05;383;Wellbeing,Comfort;Generic;ColdSeason;currentweather-outdoortemperature;If the outside temperature is below 15 degrees and  ;corridor-smokesensor;If smoke is detected in the hallway and ;0
student2021-05;383;Wellbeing,Comfort;Generic;ColdSeason;heating system-state;the heating is off,  ;bedroomlight-state;the bedroom lights are off, ;0
student2021-05;383;Wellbeing,Comfort;Generic;ColdSeason;home-heating;turn on the heating and  ;all-biorhythmlight;the system turns on the house lights intermittently and;0
student2021-05;383;Wellbeing,Comfort;Generic;ColdSeason;"currentweather-outdoortemperature;heating system-state";If the outside temperature is below 15 degrees and  the heating is off,  ;bathroomlight-state;If the bathroom light is not turned off;0
student2021-05;383;Wellbeing,Comfort;Generic;ColdSeason;"heating system-state;home-heating";the heating is off,  turn on the heating and  ;physiological-heartrate; WHEN   Test-user heart rate becomes  100  and ;0
student2021-05;383;Wellbeing,Comfort;Generic;ColdSeason;"currentweather-outdoortemperature;heating system-state;home-heating";If the outside temperature is below 15 degrees and  the heating is off,  turn on the heating and  ;bedroom-motion;When  Bedroom motion becomes  active and;0
student2021-05;383;Wellbeing,Comfort;Generic;ColdSeason;none;none;cognitive-trainingresult;If the result of the training is not well maintained between 18 and 18:45, ;0
student2021-05;383;Wellbeing,Comfort;Generic;ColdSeason;none;none;bathroom-lightlevel;If the bathroom light is not off between midnight and 7 a.m., ;0
student2021-05;383;Wellbeing,Comfort;Generic;ColdSeason;none;none;livingroom-changelightstate;then turn on the living room lights and;0
student2021-05;383;Wellbeing,Comfort;Generic;ColdSeason;none;none;bedroom-temperature;When the temperature in the bedroom is greater than 20 °C, ;0
student2021-05;384;Wellbeing;Generic;Generic;test-user-leisure;When the user starts reading and  ;bedroom-temperature;When the bedroom temperature exceeds 27 degrees and ;0
student2021-05;384;Wellbeing;Generic;Generic;bedroomlight-state;the room light is off,  ;tv-state;if the user wants to watch TV and;0
student2021-05;384;Wellbeing;Generic;Generic;bedroom-hue color light bedroom;turn on the light and set it to a relaxing yellow color for 60 minutes, ;datatime-localtime;If it's after 9:30 pm and;0
student2021-05;384;Wellbeing;Generic;Generic;"test-user-leisure;bedroomlight-state";When the user starts reading and  the room light is off,  ;light-state;the lights in the same room are on, ;0
student2021-05;384;Wellbeing;Generic;Generic;"bedroomlight-state;bedroom-hue color light bedroom";the room light is off,  turn on the light and set it to a relaxing yellow color for 60 minutes, ;wi fi-state;when the wifi is off (it does not work) ;0
student2021-05;384;Wellbeing;Generic;Generic;"test-user-leisure;bedroomlight-state;bedroom-hue color light bedroom";When the user starts reading and  the room light is off,  turn on the light and set it to a relaxing yellow color for 60 minutes, ;bedroom-changelightstate;turn on the lights in the bedroom;0
student2021-05;384;Wellbeing;Generic;Generic;none;none;currentweather-outdoorcondition;When it is raining outside and ;0
student2021-05;384;Wellbeing;Generic;Generic;none;none;kitchen-lightlevel;Kitchen light level is  low light ;0
student2021-05;384;Wellbeing;Generic;Generic;none;none;bedroom-changelightstate;the room lights come on.;0
student2021-05;384;Wellbeing;Generic;Generic;none;none;corridorlightstrip-color;the light streaks glow red, ;0
student2021-06;385;Safety;Generic;Generic;garden-smokesensor;If the smoke sensor in the garden is not turned on,  ;kitchen-alllight; turn off all lights in the kitchen;0
student2021-06;385;Safety;Generic;Generic;home-alllight;then turn on all the lights in the house and  ;currentweather-outdoorpressure;if the external pressure exceeds 50, ;0
student2021-06;385;Safety;Generic;Generic;"garden-smokesensor;home-alllight";If the smoke sensor in the garden is not turned on,  then turn on all the lights in the house and  ;bedroom-alllight;turn on all the lights in the bedroom;0
student2021-06;385;Safety;Generic;Generic;none;none;hearth rate;"send  two  alarms ""hearth rate"" by notification";0
student2021-06;385;Safety;Generic;Generic;none;none;home-heating;turn off the heating system and ;0
student2021-06;385;Safety;Generic;Generic;none;none;livingroom-motion;When the motion sensor in the living room, near the sofa, is activated and ;0
student2021-06;386;Wellbeing;Generic;BadWeather;currentweather-rain;When it rains,  ;livingroom-activate;the lights come on in Activating Scene mode;0
student2021-06;386;Wellbeing;Generic;BadWeather;bedroom-windowsensor;if the bedroom window is open,  ;cognitive-trainingtime;If the user does not train for at least 60 minutes between 08:00 and 10:00;0
student2021-06;386;Wellbeing;Generic;BadWeather;"currentweather-rain;bedroom-windowsensor";When it rains,  if the bedroom window is open,  ;kitchen-coffeemachine;turn on the coffee machine.;0
student2021-06;386;Wellbeing;Generic;BadWeather;none;none;all-activate;start the activating light scene;0
student2021-06;386;Wellbeing;Generic;BadWeather;none;none;alerts-alerts;turn on the light strip corridor, ;0
student2021-06;386;Wellbeing;Generic;BadWeather;none;none;livingroom-biorhythmlight;do start biorhythm light scene in the living room;0
student2021-06;387;Comfort;Generic;Generic;livingroom-lightlevel;If the light in the living room is too low and  ;reminders-reminder;remind me to drink some water;0
student2021-06;387;Comfort;Generic;Generic;light-state;if the lights in the living room are off,  ;bedroom-window;close the window and ;0
student2021-06;387;Comfort;Generic;Generic;livingroom-changelightstate;then turn on the living room lights and ;entrancelight-saturation;the saturation is below 5, ;0
student2021-06;387;Comfort;Generic;Generic;"livingroom-lightlevel;light-state";If the light in the living room is too low and  if the lights in the living room are off,  ;corridorlightstrip-state;the corridor light is on, ;0
student2021-06;387;Comfort;Generic;Generic;"light-state;livingroom-changelightstate";if the lights in the living room are off,  then turn on the living room lights and ;datetime-localtime;it's 10pm;0
student2021-06;387;Comfort;Generic;Generic;"livingroom-lightlevel;light-state;livingroom-changelightstate";If the light in the living room is too low and  if the lights in the living room are off,  then turn on the living room lights and ;physiological-heartrate;If the person's heart rate meter signals 100 bpm and ;0
student2021-06;387;Comfort;Generic;Generic;none;none;test-user-heartrate;When I have a heart rate of 130 beats per minute and ;0
student2021-06;387;Comfort;Generic;Generic;none;none;kitchen-hue color light kitchen;turn on the red light in the kitchen and;0
student2021-06;387;Comfort;Generic;Generic;none;none;all-activate;start the activating light scene;0
student2021-06;387;Comfort;Generic;Generic;none;none;cognitive-emotionalstate;If the user is sad and;0
student2021-06;388;Health;Generic;Generic;test-user-heartrate;When my heart rate exceeds a certain threshold and ;bathroom-hue color light bathroom;turn on a red light in the bathroom.;0
student2021-06;388;Health;Generic;Generic;smartphone-state; if I have at least one device on (smartphone), ;livingroom-changelightstate;then turn on the living room lights and;0
student2021-06;388;Health;Generic;Generic;tablet-state; if I have at least one device on (tablet), ;bedroom-relax;the intensity of the lighting in the room will be lowered.;0
student2021-06;388;Health;Generic;Generic;pc-state; if I have at least one device on (pc), ;bedroom-gassensor;If the gas sensor in the bedroom is not active between 01:00 and 06:00, ;0
student2021-06;388;Health;Generic;Generic;home-alllight; then turn on all the lights in the house and  ;kitchen-noiselevel;If the noise in the kitchen is greater than 60 db (example threshold) and ;0
student2021-06;388;Health;Generic;Generic;"test-user-heartrate;smartphone-state";When my heart rate exceeds a certain threshold and  if I have at least one device on (smartphone), ;entrance-hue color light entrance;turn on the red hallway light for 5 minutes;0
student2021-06;388;Health;Generic;Generic;"smartphone-state;tablet-state"; if I have at least one device on (smartphone),  if I have at least one device on (tablet), ;bedroomlight-state;and the bed light is off, ;0
student2021-06;388;Health;Generic;Generic;"tablet-state;pc-state"; if I have at least one device on (tablet),  if I have at least one device on (pc), ;corridor-light strip corridor;the LED strip in the corridor lights up  setting it to a mango tango color.;0
student2021-06;388;Health;Generic;Generic;"pc-state;home-alllight"; if I have at least one device on (pc),  then turn on all the lights in the house and  ;timeinsidearoom-timeinsidebedroom;If the user has been in the bedroom for 30 minutes and ;0
student2021-06;388;Health;Generic;Generic;"test-user-heartrate;smartphone-state;tablet-state";When my heart rate exceeds a certain threshold and  if I have at least one device on (smartphone),  if I have at least one device on (tablet), ;relativeposition-typeofproximity;Test-user   is  inside  livingroom and;0
student2021-06;388;Health;Generic;Generic;"smartphone-state;tablet-state;pc-state"; if I have at least one device on (smartphone),  if I have at least one device on (tablet),  if I have at least one device on (pc), ;corridor-alllight;turn off all corridor lights;0
student2021-06;388;Health;Generic;Generic;"tablet-state;pc-state;home-alllight"; if I have at least one device on (tablet),  if I have at least one device on (pc),  then turn on all the lights in the house and  ;datatime-localtime;If it's after 9:30 pm and;0
student2021-06;388;Health;Generic;Generic;"test-user-heartrate;smartphone-state;tablet-state;pc-state";When my heart rate exceeds a certain threshold and  if I have at least one device on (smartphone),  if I have at least one device on (tablet),  if I have at least one device on (pc), ;entrance-doorsensor; the front door is closed, ;0
student2021-06;388;Health;Generic;Generic;"smartphone-state;tablet-state;pc-state;home-alllight"; if I have at least one device on (smartphone),  if I have at least one device on (tablet),  if I have at least one device on (pc),  then turn on all the lights in the house and  ;physical-layingdown;if Test-user1 is lying down;0
student2021-06;388;Health;Generic;Generic;"test-user-heartrate;smartphone-state;tablet-state;pc-state;home-alllight";When my heart rate exceeds a certain threshold and  if I have at least one device on (smartphone),  if I have at least one device on (tablet),  if I have at least one device on (pc),  then turn on all the lights in the house and  ;devices-alexa services;activate Alexa with the news of the day and ;0
student2021-06;388;Health;Generic;Generic;none;none;bedroomlight-state; the room light is on;0
student2021-06;388;Health;Generic;Generic;none;none;corridor-temperaturelevel;the inlet temperature is less than 18 degrees, ;0
student2021-06;388;Health;Generic;Generic;none;none;devices-smartphonetv;turn on your mobile and ;0
student2021-06;388;Health;Generic;Generic;none;none;bedroomportablelight-state;when the bedside light is turned on;0
student2021-06;388;Health;Generic;Generic;none;none;bedroom-relax;it sets the lights in relax mode (impact not too strong) and;0
student2021-06;388;Health;Generic;Generic;none;none;bathroom-activate;start the activating light scene in the bathroom and ;0
student2021-06;389;EnergySaving;Generic;Generic;microwave-door;If the microwave oven door is open,  ;tv-state;If the TV is on, ;0
student2021-06;389;EnergySaving;Generic;Generic;none;none;wi fi-state;when the wifi is off (it does not work) ;0
student2021-06;389;EnergySaving;Generic;Generic;none;none;light-state;the light in the living room is off,;0
student2021-07;390;Generic;Generic;Generic;relativeposition-typeofproximity;When the user enters the house,  ;kitchen-relax;start relaxing the light scene in the kitchen,;0
student2021-07;390;Generic;Generic;Generic;none;none;bedroom-biorhythmlight;do start biorhythm light scene in the bedroom;0
student2021-07;390;Generic;Generic;Generic;none;none;livingroom-biorhythmlight;start the light biorhythm and ;0
student2021-07;391;Health;Generic;Generic;test-user-medicine;If you haven't taken your medicine,  ;livingroom-livingroom-greatluminare;turn on the large living room light and ;0
student2021-07;391;Health;Generic;Generic;devices-smartphonetv;turn on your phone and  ;bathroom-alllight;"send a notification to the user ""BATH LIGHT OFF.""";0
student2021-07;391;Health;Generic;Generic;"test-user-medicine;devices-smartphonetv";If you haven't taken your medicine,  turn on your phone and  ;heating system-state;if the heating system in the house is on, ;0
student2021-07;391;Health;Generic;Generic;none;none;bathroom-doorsensor;when the sensor is open, ;0
student2021-07;391;Health;Generic;Generic;none;none;test-user-heartrate;When my heart rate exceeds a certain threshold and;0
student2021-07;391;Health;Generic;Generic;none;none;hearth rate;"send  two  alarms ""hearth rate"" by notification";0
student2021-07;392;EnergySaving;Generic;Generic;relativeposition-typeofproximity;If you are out in the garden and ;currentweather-snow;if it starts snowing and ;0
student2021-07;392;EnergySaving;Generic;Generic;entrance-doorsensor; the front door is closed,  ;kitchen-temperaturelevel;if the room temperature is higher than 4 degrees and ;0
student2021-07;392;EnergySaving;Generic;Generic;"relativeposition-typeofproximity;entrance-doorsensor";If you are out in the garden and  the front door is closed,  ;coffee machine-state;When the coffee machine turns off, ;0
student2021-07;392;EnergySaving;Generic;Generic;none;none;tv-state;the TV is on, ;0
student2021-07;392;EnergySaving;Generic;Generic;none;none;kitchen-temperaturelevel;if the room temperature is higher than 4 degrees and ;0
student2021-07;392;EnergySaving;Generic;Generic;none;none;greatluminaire-state;if  Great Luminaire state is different from  off and;0
student2021-07;393;WellBeing;Generic;ColdSeason;bedroom-temperature;If the bedroom temperature is below 20 degrees and ;light-state;if the lights in the living room are off, ;0
student2021-07;393;WellBeing;Generic;ColdSeason;heating system-state; the heating is off,  ;kitchen-fridge;turn the refrigerator back on;0
student2021-07;393;WellBeing;Generic;ColdSeason;devices-smartphonetv;turn on your mobile and  ;livingroomlight-state; If the color of the light in the living room is White, ;0
student2021-07;393;WellBeing;Generic;ColdSeason;"bedroom-temperature;heating system-state";If the bedroom temperature is below 20 degrees and  the heating is off,  ;bedroom-activate;do start activating light scene in the bedroom;0
student2021-07;393;WellBeing;Generic;ColdSeason;"heating system-state;devices-smartphonetv"; the heating is off,  turn on your mobile and  ;entrancelight-state; the entrance light is on,;0
student2021-07;393;WellBeing;Generic;ColdSeason;"bedroom-temperature;heating system-state;devices-smartphonetv";If the bedroom temperature is below 20 degrees and  the heating is off,  turn on your mobile and  ;bedroom-motion;If the bedroom movement is not active between 08:30 and 09:30;0
student2021-07;393;WellBeing;Generic;ColdSeason;none;none;livingroom-livingroom-greatluminare;turn on the large living room light and ;0
student2021-07;393;WellBeing;Generic;ColdSeason;none;none;test-user-bodytemperature;When the body temperature is greater than 38 and ;0
student2021-07;393;WellBeing;Generic;ColdSeason;none;none;cognitive-vocalemotionalstate;When  Test-user vocal emotional state becomes  happy;0
student2021-07;393;WellBeing;Generic;ColdSeason;none;none;physical-layingdown;if Test-user1 is lying down;0
student2021-07;394;EnergySaving;Generic;Generic;test-user-leisure;When the user watches TV, ;devices-alexa services;ask Alexa to play music and;0
student2021-07;394;EnergySaving;Generic;Generic;fridge-door; if the fridge door is open,  ;kitchenlight-brightness; the brightness in the kitchen becomes less than 30%;0
student2021-07;394;EnergySaving;Generic;Generic;kitchen-hue color light kitchen;turn on the red light in the kitchen and  ;entrance-lightlevel;If the light level at the entrance is dark and ;0
student2021-07;394;EnergySaving;Generic;Generic;"test-user-leisure;fridge-door";When the user watches TV,  if the fridge door is open,  ;currentweather-snow; WHEN   Weather & Time becomes snow    and  ;0
student2021-07;394;EnergySaving;Generic;Generic;"fridge-door;kitchen-hue color light kitchen"; if the fridge door is open,  turn on the red light in the kitchen and  ;kitchen-windowsensor;If the kitchen window sensor indicates it is open and ;0
student2021-07;394;EnergySaving;Generic;Generic;"test-user-leisure;fridge-door;kitchen-hue color light kitchen";When the user watches TV,  if the fridge door is open,  turn on the red light in the kitchen and  ;datetime-daytype;it's a working day, ;0
student2021-07;394;EnergySaving;Generic;Generic;none;none;kitchenlight-state;If the kitchen light is not off between 21:00 and 07:00, ;0
student2021-07;394;EnergySaving;Generic;Generic;none;none;cognitive-lastconnectiontime;if  Test-user last connection time is  more then  48 hours;0
student2021-07;394;EnergySaving;Generic;Generic;none;none;timeinsidearoom-timeinsidebathroom;When time inside bathroom becomes  more then  30 minutes;0
student2021-07;394;EnergySaving;Generic;Generic;none;none;light-state;if the main lights in the living room are on, ;0
student2021-08;395;Comfort;Generic;Generic;coffee machine-state;When the coffee machine turns off,  ;bathroom-smokesensor;If the smoke sensor is active and ;0
student2021-08;395;Comfort;Generic;Generic;none;none;wi fi-state;When the wifi turns off, ;0
student2021-08;395;Comfort;Generic;Generic;none;none;cognitive-emotionalstate;if  Test-user emotional state is  discouraged ;0
student2021-08;396;Safety;Generic;Generic;kitchen-gassensor;When the gas sensor goes on and ;twentyfourhoursweatherforecast-outdoortemperature;and  Weather & Time outdoor temperature is  more then  20;0
student2021-08;396;Safety;Generic;Generic;kitchen-windowsensor;the kitchen window is closed,  ;bedroomportablelight-state;and if the bedroom light is off,;0
student2021-08;396;Safety;Generic;Generic;"kitchen-gassensor;kitchen-windowsensor";When the gas sensor goes on and the kitchen window is closed,  ;kitchen-lightlevel;the kitchen light is off, ;0
student2021-08;396;Safety;Generic;Generic;none;none;corridor-light strip corridor;changes the led light in the corridor to red;0
student2021-08;396;Safety;Generic;Generic;none;none;kitchenlight-state;the kitchen light goes from being on to being turned off;0
student2021-08;396;Safety;Generic;Generic;none;none;light-state;if the lights in the living room are off, ;0
student2021-08;397;Security;Generic;Night;bedroom-windowsensor;If the bedroom window is not closed between 11pm and 6am,  ;bedroomportablelight-state;and if the bedroom light is off,;0
student2021-08;397;Security;Generic;Night;alarms-notificationmode;sound the alarm and  ;corridor-smokesensor;If smoke is detected in the hallway and ;0
student2021-08;397;Security;Generic;Night;"bedroom-windowsensor;alarms-notificationmode";If the bedroom window is not closed between 11pm and 6am,  sound the alarm and  ;kitchen-fridge;turn the refrigerator back on;0
student2021-08;397;Security;Generic;Night;none;none;physical-layingdown;if Test-user1 is lying down;0
student2021-08;397;Security;Generic;Night;none;none;currentweather-snow;if it starts snowing and ;0
student2021-08;397;Security;Generic;Night;none;none;currentweather-wind;if the wind outside is more than 5 km/h and ;0
student2021-08;398;WellBeing;Generic;Night;datetime-localtime;If it's 11pm and  ;bedroom-alllight;turn it off;0
student2021-08;398;WellBeing;Generic;Night;tv-state;the TV is on,  ;entrance-biorhythmlight;start the biorhythmic light scene at the entrance;0
student2021-08;398;WellBeing;Generic;Night;devices-tv;turn off the TV and  ;kitchenlight-brightness;If the intensity of the kitchen light bulb is less than 1 (condition);0
student2021-08;398;WellBeing;Generic;Night;"datetime-localtime;tv-state";If it's 11pm and  the TV is on,  ;cognitive-vocalemotionalstate;the person's voice is sad, ;0
student2021-08;398;WellBeing;Generic;Night;"tv-state;devices-tv";the TV is on,  turn off the TV and  ;all-biorhythmlight;ACTION: (1) Turn on the house lights intermittently and ;0
student2021-08;398;WellBeing;Generic;Night;"datetime-localtime;tv-state;devices-tv";If it's 11pm and  the TV is on,  turn off the TV and  ;cognitive-emotionalstate;When  Test-user emotional state becomes  sad;0
student2021-08;398;WellBeing;Generic;Night;none;none;corridor-alllight;turn off all corridor lights;0
student2021-08;398;WellBeing;Generic;Night;none;none;kitchen-lightlevel;the kitchen light is off, ;0
student2021-08;398;WellBeing;Generic;Night;none;none;kitchen-noiselevel;If the noise in the kitchen is greater than 60 db (example threshold) and ;0
student2021-08;398;WellBeing;Generic;Night;none;none;kitchen alexa-vocalinput;I say the phrase 'it's time to cook' ;0
student2021-08;399;WellBeing;Generic;ColdSeason;test-user-sweatingtype;When the user's sweat rate becomes high and  ;microwave-state;If the microwave oven turns on ;0
student2021-08;399;WellBeing;Generic;ColdSeason;heating system-state;the heating system is on,  ;bedroomlight-state;and the bed light is off, ;0
student2021-08;399;WellBeing;Generic;ColdSeason;home-heating;turn off the heating system and  ;coffee machine-state;the coffee machine is on, ;0
student2021-08;399;WellBeing;Generic;ColdSeason;"test-user-sweatingtype;heating system-state";When the user's sweat rate becomes high and  the heating system is on,  ;cognitive-emotionalstate;When  Test-user emotional state becomes  sad;0
student2021-08;399;WellBeing;Generic;ColdSeason;"heating system-state;home-heating";the heating system is on,  turn off the heating system and  ;bedroomportablelight-temperature;If the bedside light is above 5299K;0
student2021-08;399;WellBeing;Generic;ColdSeason;"test-user-sweatingtype;heating system-state;home-heating";When the user's sweat rate becomes high and  the heating system is on,  turn off the heating system and  ;kitchen-changelightstate;turn on the kitchen lights and ;0
student2021-08;399;WellBeing;Generic;ColdSeason;none;none;test-user-leisure; the TV is on,;0
student2021-08;399;WellBeing;Generic;ColdSeason;none;none;activity-wakingup;If the user does not wake up from 7 to 11, ;0
student2021-08;399;WellBeing;Generic;ColdSeason;none;none;living room alexa-state;Alexa is off, ;0
student2021-08;399;WellBeing;Generic;ColdSeason;none;none;sleep-bedoccupancy;When the user is in the bed and ;0
student2021-09;400;Generic;Generic;ColdSeason;heating system-state;when the heaters come on,  ;currentweather-outdoorcondition;When it is raining outside and ;0
student2021-09;400;Generic;Generic;ColdSeason;none;none;bathroom-humidity;When the humidity in the bathroom becomes greater than 70% and ;0
student2021-09;400;Generic;Generic;ColdSeason;none;none;home-electricity;If the electricity in the house is not on, ;0
student2021-09;401;Comfort,Wellbeing;Generic;BadWeather;currentweather-outdoorcondition;When it is raining outside and  ;livingroom-motion;When the LivingRoom movement becomes active and;0
student2021-09;401;Comfort,Wellbeing;Generic;BadWeather;livingroom-windowsensor;if the living room window is open,  ;datetime-localtime;time becomes  more then  22:00 minutes;0
student2021-09;401;Comfort,Wellbeing;Generic;BadWeather;"currentweather-outdoorcondition;livingroom-windowsensor";When it is raining outside and  if the living room window is open,  ;livingroom-temperaturelevel;When the room temperature reaches 30 degrees, ;0
student2021-09;401;Comfort,Wellbeing;Generic;BadWeather;none;none;kitchen alexa-vocalinput;I say the phrase 'it's time to cook' ;0
student2021-09;401;Comfort,Wellbeing;Generic;BadWeather;none;none;entrance-hue color light entrance;turn on the red hallway light for 5 minutes;0
student2021-09;401;Comfort,Wellbeing;Generic;BadWeather;none;none;bedroom-changelightstate;turn on the lights in the bedroom.;0
student2021-09;402;Safety;Generic;Generic;home-electricity;If the electricity in the house is not on,  ;bedroom-changelightstate;turn it on and ;0
student2021-09;402;Safety;Generic;Generic;alarms-notificationmode;start the alarm and  ;livingroom-motion;if there is movement in the living room and;0
student2021-09;402;Safety;Generic;Generic;"home-electricity;alarms-notificationmode";If the electricity in the house is not on,  start the alarm and  ;test-user-leisure;When the user starts reading and ;0
student2021-09;402;Safety;Generic;Generic;none;none;datetime-localdate;it's December 9th;0
student2021-09;402;Safety;Generic;Generic;none;none;alerts-alerts;turn on the light strip corridor, ;0
student2021-09;402;Safety;Generic;Generic;none;none;personaldata-age;If the user is over 70 years old;0
student2021-09;403;Organizing;Generic;Working;datetime-daytype;If it's a working day and ;all-relax;the system activates soothing lights throughout the house and ;0
student2021-09;403;Organizing;Generic;Working;datetime-localtime; if it's 8am,  ;physiological-steps;Test-user daily footsteps is  less then  1000;0
student2021-09;403;Organizing;Generic;Working;bedroom-alllight;turn on the bedroom lights and  ;currentweather-wind;if the wind outside is more than 5 km/h and ;0
student2021-09;403;Organizing;Generic;Working;"datetime-daytype;datetime-localtime";If it's a working day and  if it's 8am,  ;corridor-temperaturelevel;the inlet temperature is less than 18 degrees, ;0
student2021-09;403;Organizing;Generic;Working;"datetime-localtime;bedroom-alllight"; if it's 8am,  turn on the bedroom lights and  ;bedroomportablelight-brightness;When the brightness of the portable light of the bedroom  becomes greater than 100;0
student2021-09;403;Organizing;Generic;Working;"datetime-daytype;datetime-localtime;bedroom-alllight";If it's a working day and  if it's 8am,  turn on the bedroom lights and  ;kitchen-alllight;turn on the light.;0
student2021-09;403;Organizing;Generic;Working;none;none;currentweather-rainquantity;the amount of rain is more than 40, ;0
student2021-09;403;Organizing;Generic;Working;none;none;livingroom-alllight;turn on the living room lights;0
student2021-09;403;Organizing;Generic;Working;none;none;sleep-sleepduration;When  Test-user sleep duration becomes  less then  60 minutes;0
student2021-09;403;Organizing;Generic;Working;none;none;bathroom-smokesensor;If the smoke sensor is active and ;0
student2021-09;404;Security;Generic;GoingOut;relativeposition-typeofproximity;When I am out of the house and  ;entrance-hue color light entrance;turn on the red hallway light for 5 minutes;0
student2021-09;404;Security;Generic;GoingOut;entrance-doorsensor;if the front door is open, ;currentweather-wind;if the wind outside is more than 5 km/h and ;0
student2021-09;404;Security;Generic;GoingOut;reminders-reminders; send the notification 'The door is left open!' and  ;bedroom-windowsensor;if the bedroom window is open, ;0
student2021-09;404;Security;Generic;GoingOut;"relativeposition-typeofproximity;entrance-doorsensor";When I am out of the house and  if the front door is open, ;livingroom-temperaturelevel;the living room temperature drops to less than 18 ° C [event],;0
student2021-09;404;Security;Generic;GoingOut;"entrance-doorsensor;reminders-reminders";if the front door is open,  send the notification 'The door is left open!' and  ;test-user-leisure; the TV is on,;0
student2021-09;404;Security;Generic;GoingOut;"relativeposition-typeofproximity;entrance-doorsensor;reminders-reminders";When I am out of the house and  if the front door is open,  send the notification 'The door is left open!' and  ;bedroom-activate;do start activating light scene in the bedroom;0
student2021-09;404;Security;Generic;GoingOut;none;none;heating system-state;the heating system is on, ;0
student2021-09;404;Security;Generic;GoingOut;none;none;entrance-lightlevel;If the light level at the entrance is dark and ;0
student2021-09;404;Security;Generic;GoingOut;none;none;tablet-state; if I have at least one device on (tablet),;0
student2021-09;404;Security;Generic;GoingOut;none;none;fridge-door;If the refrigerator door is not closed between 00:00 and 06:30, ;0
student2021-10;405;Organizing;Generic;Generic;tv-state;If the TV is on,  ;activity-medicationname;if Ganfort eye drops have not been taken between 8:03 PM and 9:06 PM;0
student2021-10;405;Organizing;Generic;Generic;none;none;livingroom-windowsensor;the living room window sensor indicates that is open;0
student2021-10;405;Organizing;Generic;Generic;none;none;test-user-vocalsentence;When the user says 'Alexa, make coffee' and ;0
student2021-10;406;Comfort,Wellbeing;Generic;HotSeason;bedroom-temperature;When the bedroom temperature exceeds 27 degrees and  ;living room alexa-state;Alexa is off, ;0
student2021-10;406;Comfort,Wellbeing;Generic;HotSeason;bedroom-windowsensor;the sensor detects that the windows are closed  ;reminders-reminder;remind me to drink some water;0
student2021-10;406;Comfort,Wellbeing;Generic;HotSeason;"bedroom-temperature;bedroom-windowsensor";When the bedroom temperature exceeds 27 degrees and  the sensor detects that the windows are closed  ;alarms-notificationmode;turn on all the lights in the house and ;0
